,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_mean_train_score,user_attrs_split0_test_score,user_attrs_split0_train_score,user_attrs_split1_test_score,user_attrs_split1_train_score,user_attrs_split2_test_score,user_attrs_split2_train_score,user_attrs_split3_test_score,user_attrs_split3_train_score,user_attrs_split4_test_score,user_attrs_split4_train_score,user_attrs_split5_test_score,user_attrs_split5_train_score,user_attrs_split6_test_score,user_attrs_split6_train_score,user_attrs_split7_test_score,user_attrs_split7_train_score,user_attrs_split8_test_score,user_attrs_split8_train_score,user_attrs_split9_test_score,user_attrs_split9_train_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,user_attrs_std_train_score,state
241,241,0.7368020641001379,2022-09-13 16:38:46.990062,2022-09-13 16:38:49.299104,0 days 00:00:02.309042,0.8627307543059053,10,49,68,3.541322236055495,14.371807151758304,0.4883926438583739,0.13520901203155516,0.035697102546691895,0.7368020641001379,0.7886818493270268,0.7418388739143456,0.7879987036337477,0.7244684037136867,0.7895353517838454,0.7434063704605397,0.7910959750943976,0.8026814093460473,0.7873314095288493,0.7568860877684407,0.789898337405891,0.7295751633986928,0.7854256785761458,0.6954948646125116,0.790241959450535,0.7130018674136321,0.7838264430062079,0.7315592903828197,0.7879284440628715,0.729108309990663,0.793536190727777,0.007433230299318322,0.004284830644697897,0.02715916851635382,0.0026659051112324712,COMPLETE
242,242,0.7333850054527796,2022-09-13 16:38:49.303342,2022-09-13 16:38:51.608858,0 days 00:00:02.305516,0.8574015976336964,10,49,68,3.5280279717171585,14.344939977240008,0.5059317163289017,0.1378401041030884,0.03534080982208252,0.7333850054527796,0.7895799956451529,0.7418388739143456,0.7879987036337477,0.7244684037136867,0.7891854567523549,0.7308277541083383,0.7899492343109789,0.8026814093460473,0.7873314095288493,0.736811391223156,0.7904210969488839,0.7316760037348272,0.7902002707700435,0.6865079365079365,0.7935485735041605,0.7268907563025211,0.7883345991282525,0.7299253034547153,0.7859253236032229,0.7222222222222222,0.7929052882710341,0.008920739607127349,0.005145191786361621,0.02711158007953246,0.002250680701495721,COMPLETE
243,243,0.731023815490895,2022-09-13 16:38:51.612982,2022-09-13 16:38:53.882465,0 days 00:00:02.269483,0.865511003932123,10,53,68,3.2271579943345374,14.569233273824375,0.48702433508990434,0.13279635906219484,0.03579492568969726,0.731023815490895,0.788634672142676,0.7169811320754718,0.7883966963303339,0.7234201856843365,0.7876692449492291,0.7402617163724894,0.7883291667387887,0.7855041590586326,0.7828820965017915,0.7510504201680672,0.7897608885880333,0.7226890756302521,0.7886635682208427,0.6865079365079365,0.7925948933430194,0.7289915966386555,0.7876349722625808,0.7246732026143792,0.7898149600449083,0.7301587301587302,0.7906002344472329,0.00956718983488585,0.0037782973507508645,0.024095359774791287,0.002395466701611552,COMPLETE
244,244,0.7380264248121646,2022-09-13 16:38:53.886648,2022-09-13 16:38:56.203123,0 days 00:00:02.316475,0.8721938192328054,11,49,68,3.6009209754682674,14.198991925969365,0.4889618654849903,0.13731205463409424,0.035679745674133304,0.7380264248121646,0.790626955236146,0.7418388739143456,0.7880468012988433,0.717580113806529,0.7901870441817307,0.7350206262257388,0.7902818200476254,0.8019544194224657,0.786244839151317,0.7531512605042017,0.7911809866596222,0.7428804855275444,0.7924929418174613,0.6965452847805789,0.7937609381191388,0.7327264239028946,0.7907354130894202,0.7252567693744164,0.7895214882446177,0.7333099906629319,0.793817279751684,0.007562668861057948,0.004332044522200679,0.02591296224115183,0.0022626416440905055,COMPLETE
245,245,0.7313274335905999,2022-09-13 16:38:56.207161,2022-09-13 16:38:58.525029,0 days 00:00:02.317868,0.876501096065207,11,51,68,3.301698396135261,14.336292169957895,0.48986987284792216,0.13574063777923584,0.03692188262939453,0.7313274335905999,0.789842248120628,0.7349505840071877,0.7896315471140369,0.7282120395327942,0.7864343941655261,0.7318759721376885,0.7959817296271661,0.7672786907418678,0.7820310561719588,0.7441643323996265,0.7884095149253731,0.7322595704948647,0.7893153150178311,0.6902427637721755,0.7923138043191125,0.7279411764705883,0.7926219290714569,0.7326097105508871,0.7885323107911768,0.7237394957983193,0.7931508800026417,0.008836559381169227,0.004950771654644156,0.01799977611007018,0.003730876521591186,COMPLETE
246,246,0.7353444684832748,2022-09-13 16:38:58.528954,2022-09-13 16:39:00.810065,0 days 00:00:02.281111,0.910546088122498,10,49,68,3.634240389404195,14.142864287135541,0.5064599666993683,0.13592197895050048,0.033046722412109375,0.7353444684832748,0.7892134979796688,0.7238694219826296,0.7885818620195653,0.7223719676549865,0.7894187201066818,0.7430851423547711,0.7901651883704618,0.8009062013931156,0.7825946385695599,0.7478991596638656,0.7909477777043984,0.7343604108309991,0.7867291721701228,0.69234360410831,0.794831222757892,0.734827264239029,0.7912705554087966,0.7267740429505136,0.788696795337472,0.7270074696545286,0.7888990473517369,0.007976916823917575,0.001308938201720596,0.026094270529502438,0.0030081867172478413,COMPLETE
247,247,0.7341495596006713,2022-09-13 16:39:00.814008,2022-09-13 16:39:03.138772,0 days 00:00:02.324764,0.8701063723060672,11,49,66,3.449703570083636,14.68888237848313,0.4796127852021801,0.13710384368896483,0.03611421585083008,0.7341495596006713,0.7908063879845513,0.72806229410003,0.7898648104683639,0.7223719676549865,0.7893225247764903,0.7423581524311895,0.791661824185371,0.805099073510516,0.7863118096373207,0.7531512605042017,0.7905292398626338,0.7418300653594772,0.787347691850482,0.6902427637721755,0.7956682984414212,0.7125350140056022,0.790000288931449,0.7268907563025211,0.7928759823669265,0.7189542483660131,0.7944814093250561,0.006218823654943866,0.003972475552092029,0.0289406613773753,0.002795313678576321,COMPLETE
248,248,0.7263721242199456,2022-09-13 16:39:03.142597,2022-09-13 16:39:05.791804,0 days 00:00:02.649207,0.8965012468928681,10,17,66,3.031818352578454,14.379590111529266,0.4933062837595969,0.17064893245697021,0.036244559288024905,0.7263721242199456,0.8090618711053713,0.7163821503444145,0.8084837675540995,0.7213237496256364,0.8069398944328501,0.7209880300263745,0.8096645211383582,0.7767126530060188,0.8074635618737229,0.7377450980392157,0.8099543075551446,0.7316760037348272,0.8077681283846255,0.6779878618113913,0.8143728949280148,0.7125350140056022,0.8052152126535463,0.7303921568627451,0.8092693336415269,0.7379785247432307,0.8114870888918241,0.00893903777960159,0.005411095321919291,0.023514443024845327,0.002432148402680923,COMPLETE
249,249,0.7299019891990068,2022-09-13 16:39:05.795759,2022-09-13 16:39:08.159220,0 days 00:00:02.363461,0.8850198544800092,12,51,68,2.782233186081497,14.053234617040895,0.4678857248178409,0.13887376785278321,0.035859203338623045,0.7299019891990068,0.7941782308319958,0.7180293501048218,0.7952226426467339,0.7244684037136867,0.7903036758588943,0.7329241901670387,0.796214992981493,0.7704233448299181,0.7862644151395335,0.736811391223156,0.7922388885219918,0.7307422969187675,0.7959640404173821,0.6802054154995332,0.7989895654471008,0.7369281045751634,0.7957432142385418,0.7357609710550888,0.7942876188746533,0.7327264239028946,0.7965532541936335,0.006125797661164575,0.0034848308723608784,0.021051043107344874,0.0034796670985934833,COMPLETE
250,250,0.7298736952683285,2022-09-13 16:39:08.167100,2022-09-13 16:39:10.472487,0 days 00:00:02.305387,0.9228916235263945,9,47,66,3.6632654239503553,14.655052826113465,0.5131250083333382,0.13728907108306884,0.035294318199157716,0.7298736952683285,0.7870011133425885,0.7397424378556454,0.7879301696216798,0.7223719676549865,0.7850829117046597,0.7297795360789883,0.7923488383402529,0.7995367552579968,0.782981418884111,0.7468487394957983,0.7856380431911241,0.7195378151260504,0.7827916556597543,0.6854575163398693,0.7882388389908863,0.6964285714285714,0.7865539558842953,0.7299253034547153,0.7844218481706511,0.729108309990663,0.7940234529784704,0.0070454827536435135,0.0030475436940228806,0.029143718144132583,0.0035577242848037864,COMPLETE
251,251,0.7353182062031548,2022-09-13 16:39:10.479326,2022-09-13 16:39:12.782202,0 days 00:00:02.302876,0.848423076353612,11,49,68,3.2681734480930364,14.994571670854603,0.4894396111971167,0.1350740909576416,0.03807837963104248,0.7353182062031548,0.7901221110976365,0.737047020065888,0.7916828196378844,0.7223719676549865,0.7897686151381724,0.7301007641847569,0.7937980796573749,0.7956651112463651,0.7865646489798643,0.75,0.7918806135252938,0.7295751633986928,0.7861253054418175,0.6875583566760037,0.7890071902654867,0.734827264239029,0.7890342259939243,0.734827264239029,0.7886365324924052,0.7312091503267975,0.7947230798441421,0.005702953989260717,0.005591213256068242,0.025271469613479192,0.002712899519157994,COMPLETE
252,252,0.7354571327415123,2022-09-13 16:39:12.788731,2022-09-13 16:39:15.105943,0 days 00:00:02.317212,0.8650201880645922,11,51,68,3.5087630886589967,14.395886452717573,0.4991861065254486,0.13709490299224852,0.03460164070129394,0.7354571327415123,0.7898426028589676,0.7407906558849955,0.7891650204053828,0.7244684037136867,0.7900499761575952,0.7353418543315074,0.7886617524754352,0.7844559410292825,0.7845646011732406,0.7457983193277311,0.7882929104477612,0.7487161531279178,0.7917245905428609,0.6823062558356676,0.7928489466384889,0.7300420168067228,0.790289839519218,0.7347105508870215,0.7889300042926958,0.7279411764705883,0.7938983869369964,0.00790772177561769,0.0025142417118626872,0.02396710887591574,0.0024943455951929507,COMPLETE
253,253,0.7342134216234679,2022-09-13 16:39:15.109923,2022-09-13 16:39:17.417942,0 days 00:00:02.308019,0.876876257909746,11,47,66,3.7647298558233935,14.02979233173495,0.4738755499257709,0.13683574199676513,0.03469946384429932,0.7342134216234679,0.791003205784442,0.7418388739143456,0.7936378968315405,0.7223719676549865,0.7914218949654337,0.721715019949956,0.7939320206293824,0.8016331913166971,0.7836315477559324,0.7282913165266106,0.7905083955223882,0.7428804855275444,0.7902357680623431,0.69234360410831,0.7946667382115968,0.7347105508870215,0.7880242042002377,0.7315592903828197,0.7880450485404834,0.7247899159663866,0.7959285431250825,0.008722258953944066,0.004901009722570316,0.026190394991051826,0.003552119879234206,COMPLETE
254,254,0.735889661200248,2022-09-13 16:39:17.421720,2022-09-13 16:39:19.927671,0 days 00:00:02.505951,0.9138208326353158,11,29,70,3.34601121380265,14.441298618955454,0.5219778319825633,0.1555837869644165,0.0343259334564209,0.735889661200248,0.802517428522967,0.744983528002396,0.804984817239194,0.7255166217430369,0.8027002813610193,0.7360688442550889,0.8007809376857142,0.7886488131466829,0.7977138954897748,0.7452147525676938,0.8018545271430458,0.7428804855275444,0.8016027440232466,0.6817226890756303,0.8080430260203407,0.7210550887021475,0.8022189935279356,0.7415966386554622,0.7973401796328095,0.7312091503267975,0.8079348831065909,0.005460755413063554,0.002491816228444758,0.025136208384555277,0.0034678648996928543,COMPLETE
255,255,0.732214511895243,2022-09-13 16:39:19.931331,2022-09-13 16:39:22.407120,0 days 00:00:02.475789,0.8995078409182159,10,31,68,3.1076436065306727,14.714307168859841,0.4868712910437953,0.1556133508682251,0.03379979133605957,0.732214511895243,0.8000386931440767,0.7428870919436957,0.7982274049348618,0.7165318957771788,0.7989476313448148,0.7259078920673565,0.801148142012049,0.7956651112463651,0.7973143392671245,0.7452147525676938,0.7962158235371813,0.7268907563025211,0.797540161471404,0.6844070961718021,0.805992025492009,0.7146358543417366,0.8000637712983754,0.7389122315592904,0.7968737617223616,0.73109243697479,0.8080638703605865,0.01486288507151567,0.0019891617355822172,0.026951114552802108,0.003792679915760609,COMPLETE
256,256,0.7345985756850925,2022-09-13 16:39:22.411115,2022-09-13 16:39:24.785653,0 days 00:00:02.374538,0.8844237996879121,11,47,66,3.5977079726358205,14.198039641954935,0.5266724148394158,0.1412339448928833,0.03596906661987305,0.7345985756850925,0.7918268846508154,0.7328541479484876,0.7893297497476421,0.7223719676549865,0.7932399041349542,0.7308277541083383,0.7923984995314126,0.7935686751876648,0.7838648111102594,0.7410130718954249,0.7908582089552239,0.7376283846872083,0.7926574263637565,0.6933940242763772,0.7966011342623167,0.7369281045751634,0.7930883469819046,0.7336601307189543,0.7910018491612733,0.7237394957983193,0.795228916259411,0.004855428721137538,0.004001092197008216,0.023487426984588344,0.003319955523118846,COMPLETE
257,257,0.729732893360225,2022-09-13 16:39:24.789494,2022-09-13 16:39:27.152550,0 days 00:00:02.363056,0.951279315711568,12,49,66,2.9471195387308082,14.042254965123352,0.45678645078558516,0.1432049512863159,0.0355337381362915,0.729732893360225,0.7946465598771606,0.7303084755914945,0.7966763068424605,0.7039532794249775,0.7959079827674116,0.7248596740380064,0.7943812380431925,0.7876005951173328,0.7880138902969863,0.7378618113912232,0.7916829018623696,0.7359943977591037,0.7934257776383569,0.69234360410831,0.8027749801875578,0.7289915966386555,0.7948582584863294,0.7300420168067228,0.7913392798177254,0.7253734827264239,0.7974049828292168,0.007558796691400315,0.004471559552525884,0.02358014673073791,0.0038040816448562938,COMPLETE
258,258,0.7363492759652045,2022-09-13 16:39:27.156565,2022-09-13 16:39:29.607156,0 days 00:00:02.450591,0.9688838367158489,11,45,68,3.7756169473856556,13.8314909008476,0.5027869567344596,0.1502601146697998,0.03420403003692627,0.7363492759652045,0.7941509332100406,0.7403414195867026,0.7963264118109701,0.7244684037136867,0.7935417015013491,0.7350206262257388,0.7953316007553446,0.7956651112463651,0.7899146157212906,0.7447478991596639,0.7916558661339321,0.7466153127917834,0.7960119204860653,0.6796218487394958,0.7949957073041871,0.723155929038282,0.7935547648923524,0.7436974789915967,0.7927030362567693,0.7301587301587302,0.7974737072381455,0.013907152527662876,0.0013949991981391072,0.02708789156237901,0.0021986167982189038,COMPLETE
259,259,0.7308881637459205,2022-09-13 16:39:29.611525,2022-09-13 16:39:32.063222,0 days 00:00:02.451697,0.9902375552440074,11,45,70,3.7683847974330025,13.853211012198736,0.5351120539730722,0.14957258701324463,0.0357111930847168,0.7308881637459205,0.7932697248763316,0.7250673854447439,0.7922719644283706,0.7223719676549865,0.7934731674892812,0.7350206262257388,0.7931652600803976,0.7865523770879828,0.7919146635279146,0.7389122315592904,0.7933362088891824,0.7407796451914099,0.7945439423457932,0.6775210084033614,0.792272115638621,0.7179038281979458,0.7937879738475763,0.736811391223156,0.7910018491612733,0.7279411764705883,0.7969301033549069,0.008613802731073095,0.0058036394473626445,0.02538627900109766,0.0015594071404228724,COMPLETE
260,260,0.7365467793934373,2022-09-13 16:39:32.067148,2022-09-13 16:39:34.490386,0 days 00:00:02.423238,0.9755725128286254,12,45,64,2.53605678237316,14.326057778927641,0.5025883412134857,0.15011396408081054,0.03378791809082031,0.7365467793934373,0.7980803862976785,0.7313566936208445,0.7984462183468852,0.726564839772387,0.7988309996676513,0.7339724081963888,0.7969320923393182,0.7865523770879828,0.7958477886551585,0.7457983193277311,0.8007448239994717,0.7439309056956116,0.7955933826443007,0.6975957049486461,0.7991664327697794,0.7358776844070962,0.798960259542993,0.7336601307189543,0.7955702681283846,0.7301587301587302,0.8007115968828424,0.007949474060026425,0.0017761733887873305,0.02083423483422353,0.0018831456778734352,COMPLETE
261,261,0.727173347529314,2022-09-13 16:39:34.494115,2022-09-13 16:39:36.888161,0 days 00:00:02.394046,0.9729892586360273,12,53,64,2.258926669228974,14.433255377942773,0.4844745467351637,0.14349136352539063,0.033841061592102054,0.727173347529314,0.7951722306515331,0.7153339323150645,0.7965536887606284,0.7108415693321353,0.7929032204792839,0.7269561100967066,0.7969147830444742,0.7865523770879828,0.7895647206898001,0.7489495798319328,0.7947478453969092,0.7238562091503268,0.7950790846651697,0.6933940242763772,0.8003741662263901,0.707282913165266,0.7919493379342226,0.7242063492063492,0.7947416540087175,0.7343604108309991,0.7988938053097345,0.01118973276437534,0.0013934345944536805,0.024525806392490745,0.0030530141643188334,COMPLETE
262,262,0.7303723944436772,2022-09-13 16:39:36.892021,2022-09-13 16:39:39.202605,0 days 00:00:02.310584,0.9963264462387489,12,57,64,3.6904245085483374,14.711792725319558,0.5119856738412317,0.13981845378875732,0.033434295654296876,0.7303723944436772,0.7877459835205519,0.7307577118897873,0.7903794348421137,0.7213237496256364,0.7837109928968211,0.721715019949956,0.7917483706595914,0.7844559410292825,0.7816984704353123,0.7336601307189543,0.7867646694624224,0.7418300653594772,0.7886511854444591,0.6971288515406162,0.7908458261788402,0.7179038281979458,0.7853299184387795,0.7258403361344539,0.7853299184387795,0.729108309990663,0.7930010484084005,0.006270759629308671,0.001918712583128125,0.02122929525585847,0.0035565372592961052,COMPLETE
263,263,0.7300115207373272,2022-09-13 16:39:39.206317,2022-09-13 16:39:41.721562,0 days 00:00:02.515245,0.9807865690758155,12,47,64,2.4195748425101833,14.219521222665035,0.4971276429140111,0.15777149200439453,0.034210801124572754,0.7300115207373272,0.7984165562648919,0.7154836777478286,0.8018694096785713,0.7255166217430369,0.7966630954666403,0.7339724081963888,0.7983813336564402,0.7977615473050652,0.7941976358800251,0.7389122315592904,0.7959702318055739,0.7338935574229692,0.7984127344472329,0.6802054154995332,0.80209000627394,0.723155929038282,0.797259072447497,0.7210550887021475,0.7988644994056266,0.7301587301587302,0.8004575435873729,0.010423733824739198,0.0015524414618051335,0.0274575973678882,0.0024079484077585028,COMPLETE
264,264,0.7309064130825793,2022-09-13 16:39:41.725317,2022-09-13 16:39:43.949705,0 days 00:00:02.224388,0.8365193952687113,10,51,66,3.1647035239564096,14.818587581817173,0.44248819466979444,0.1313467025756836,0.033646798133850096,0.7309064130825793,0.7894668910426355,0.7328541479484876,0.7879987036337477,0.7223719676549865,0.7894872541187496,0.7483262325015216,0.7909296822260743,0.7683269087712179,0.7836315477559324,0.7489495798319328,0.7885261194029851,0.7285247432306255,0.791133106590939,0.6891923436041083,0.7934798490952318,0.7204715219421102,0.7866457948091401,0.7267740429505136,0.7882782574957072,0.7232726423902894,0.7945585952978471,0.006245555328971913,0.0014397929745771456,0.020089558823239734,0.0030562889587839254,COMPLETE
265,265,0.7271048894299046,2022-09-13 16:39:43.953880,2022-09-13 16:39:45.983142,0 days 00:00:02.029262,0.8657496942908772,6,49,66,2.630194738565541,8.95855475282027,0.471422762337255,0.11324384212493896,0.0328007698059082,0.7271048894299046,0.7806698542712514,0.7560646900269541,0.7830460891231156,0.7225217130877508,0.7846019350537021,0.7269561100967066,0.7781475922358745,0.7956651112463651,0.7784154741798897,0.7473155929038282,0.779324478272355,0.7333099906629319,0.7821128731343283,0.7070494864612511,0.7815754606392815,0.6895424836601307,0.7820542613261128,0.698062558356676,0.7770588429533747,0.6945611577964519,0.7803615357944789,0.003216436730931602,0.0015598550731999916,0.031181537007153464,0.0022872537145731398,COMPLETE
266,266,0.7358258275921445,2022-09-13 16:39:45.986956,2022-09-13 16:39:48.378334,0 days 00:00:02.391378,0.937125889214163,11,47,64,3.4877649041387606,14.436058086444678,0.4818550456894644,0.14400942325592042,0.03472287654876709,0.7358258275921445,0.7924566389641594,0.7292602575621443,0.7940418759327954,0.7213237496256364,0.7884856666893737,0.7329241901670387,0.7959817296271661,0.7956651112463651,0.787614334074336,0.7510504201680672,0.7893423507462687,0.7418300653594772,0.7923076129309206,0.69234360410831,0.7954142451459516,0.734827264239029,0.7959076987848368,0.7299253034547153,0.7896983555672963,0.729108309990663,0.7957725201426495,0.009359891271551637,0.0022915081819888314,0.02466182789073628,0.0032114984235507957,COMPLETE
267,267,0.7345983554712208,2022-09-13 16:39:48.382048,2022-09-13 16:39:50.777352,0 days 00:00:02.395304,0.9051614836548723,12,45,68,3.3311549356152623,13.454461838844736,0.5051632124643347,0.14651546478271485,0.03481047153472901,0.7345983554712208,0.7955657987504118,0.717580113806529,0.8002642275164058,0.7234201856843365,0.7964779297774089,0.737117062284439,0.7964482563358201,0.794616893217015,0.7921975880734013,0.7478991596638656,0.7933362088891824,0.7349439775910365,0.795174844802536,0.6965452847805789,0.7966490143309999,0.7289915966386555,0.7964907211728967,0.7326097105508871,0.7916806316866993,0.7322595704948647,0.796938564918769,0.012581598593198233,0.004744462782001766,0.023851767629456025,0.0024323353782023027,COMPLETE
268,268,0.7278118256838138,2022-09-13 16:39:50.781045,2022-09-13 16:39:52.877264,0 days 00:00:02.096219,0.519919969213562,10,49,70,2.8642151547933397,14.147740944332554,0.49745226497147343,0.11693603992462158,0.03465089797973633,0.7278118256838138,0.7827238438849605,0.7313566936208445,0.7860977105098559,0.7144354597184785,0.7827094054674453,0.7126022857915737,0.7809317098863273,0.7542943125718536,0.773948851857988,0.740546218487395,0.7861399583938713,0.7406629318394025,0.7832580735702022,0.6981792717086834,0.7870727942147668,0.7210550887021475,0.7839160117553823,0.734827264239029,0.779410125809008,0.7301587301587302,0.7837537973847577,0.007320304884446668,0.003549722623824996,0.015588223916153296,0.0036868254421464353,COMPLETE
269,269,0.7341050479838923,2022-09-13 16:39:52.881028,2022-09-13 16:39:55.534027,0 days 00:00:02.652999,0.8934620525994177,11,47,66,2.5823009546071933,13.850712247638098,0.5150008283811132,0.14338963031768798,0.03628871440887451,0.7341050479838923,0.796158283003722,0.7349505840071877,0.7975757125369763,0.7244684037136867,0.7944266572535614,0.7350206262257388,0.798681567496771,0.7876005951173328,0.7934805365222,0.7357609710550888,0.7927531865011227,0.7481325863678805,0.7954767781666887,0.6833566760037348,0.7996536950204729,0.7279411764705883,0.7953246763967772,0.7347105508870215,0.7964343795403513,0.729108309990663,0.7977756406022982,0.008608836175953226,0.0022917685406305785,0.024071622712064696,0.002149626389599814,COMPLETE
270,270,0.7339564036204865,2022-09-13 16:39:55.538125,2022-09-13 16:39:57.882394,0 days 00:00:02.344269,0.8518053446736236,12,45,64,3.535753888544593,14.532773129001823,0.4644364028537512,0.14206905364990235,0.03338692188262939,0.7339564036204865,0.7933164591458517,0.7075471698113207,0.7980963233153948,0.7234201856843365,0.7937064308436083,0.7178433759383243,0.7966815196901471,0.8026814093460473,0.7907310374614354,0.7521008403361344,0.7871539014000792,0.7566526610644257,0.7933778975696737,0.6823062558356676,0.7963470809668471,0.73109243697479,0.7939045783251881,0.7357609710550888,0.7861585325584467,0.7301587301587302,0.7970072893276978,0.007755577347281286,0.0014155743070339893,0.03054369842705511,0.003916335060489103,COMPLETE
271,271,0.7306998524709133,2022-09-13 16:39:57.886277,2022-09-13 16:40:00.208372,0 days 00:00:02.322095,0.8787154904892411,10,43,66,3.955742304702486,14.97502012618293,0.4769203493272346,0.13957974910736085,0.03241560459136963,0.7306998524709133,0.790024105235312,0.7324049116501947,0.7904539552588501,0.7292602575621443,0.7910719999339431,0.7248596740380064,0.7909989194054505,0.7844559410292825,0.7867979123341913,0.75,0.7843824296658302,0.73062558356676,0.791133106590939,0.6875583566760037,0.7924782888654074,0.7204715219421102,0.7903979824329679,0.7240896358543417,0.7877076178840312,0.7232726423902894,0.7948188399815084,0.010945976710380887,0.0008492061310255808,0.023164566540672914,0.0028322821410649074,COMPLETE
272,272,0.7290892082132101,2022-09-13 16:40:00.212170,2022-09-13 16:40:02.561215,0 days 00:00:02.349045,0.928297754829223,11,49,64,3.3746357897909793,14.242799841321284,0.4912440183799403,0.14060618877410888,0.03586599826812744,0.7290892082132101,0.7921441001720823,0.7054507337526206,0.7935753492241413,0.7244684037136867,0.7931232724577907,0.715746939879624,0.7934481846258843,0.7935686751876648,0.7861974446535298,0.7415966386554622,0.791889075089156,0.736577964519141,0.7886720297847047,0.6875583566760037,0.795112311781799,0.7200046685340803,0.7965594455818253,0.7326097105508871,0.7882095330867785,0.7333099906629319,0.7946543554352132,0.010267277501480852,0.004577319291217918,0.026392828218483887,0.003198103590929346,COMPLETE
273,273,0.7336141912638459,2022-09-13 16:40:02.565599,2022-09-13 16:40:04.949614,0 days 00:00:02.384015,0.91312441740071,12,45,66,3.089116108249448,13.605957012138756,0.5473829343892239,0.14480364322662354,0.03382277488708496,0.7336141912638459,0.7956673916616326,0.7142857142857143,0.7948318749212995,0.7234201856843365,0.7968963588209672,0.7280043281260566,0.7963812858498163,0.7956651112463651,0.7928973781363824,0.7468487394957983,0.7943377691190068,0.7418300653594772,0.7946875825518425,0.6944444444444444,0.7987000148593317,0.7279411764705883,0.7970258634922731,0.7357609710550888,0.7921678939373926,0.7279411764705883,0.7987478949280148,0.007363638639855651,0.0032292159022442864,0.024910224375278588,0.0021423637462297737,COMPLETE
274,274,0.726961253156162,2022-09-13 16:40:04.953370,2022-09-13 16:40:07.155120,0 days 00:00:02.201750,0.8637433168653164,9,51,68,2.7869235926022835,14.697523903343177,0.5091043351743856,0.1272202491760254,0.03561699390411377,0.726961253156162,0.7882612532035992,0.7418388739143456,0.7858584607508603,0.7223719676549865,0.7881357716578832,0.7178433759383243,0.790348790533629,0.7855041590586326,0.7844156175997613,0.73109243697479,0.7835831214502708,0.7180205415499533,0.7881639231937656,0.69234360410831,0.7952497605996566,0.7104341736694677,0.7902543422269186,0.7189542483660131,0.7848156204596486,0.7312091503267975,0.7917871235635979,0.007611222900287836,0.005242220659559142,0.023245426214872755,0.0035205973726722744,COMPLETE
275,275,0.7369979692018823,2022-09-13 16:40:07.160206,2022-09-13 16:40:09.544055,0 days 00:00:02.383849,0.8922784906940714,11,47,70,3.181751414048425,13.318319402078496,0.5235031422426202,0.14318277835845947,0.0342827320098877,0.7369979692018823,0.7937888787798467,0.7418388739143456,0.7934527311423092,0.7244684037136867,0.7923549483827418,0.7066342057212416,0.7965152268218239,0.811067153580848,0.7875947580861196,0.7531512605042017,0.7915099557522124,0.7397292250233427,0.7975965031039493,0.6933940242763772,0.8003054418174613,0.7295751633986928,0.7902689951789723,0.7378618113912232,0.7905354312508255,0.7322595704948647,0.7977547962620526,0.007563560533253257,0.002139383688097406,0.02972644590257064,0.00385784066905911,COMPLETE
276,276,0.7364388745962982,2022-09-13 16:40:09.548041,2022-09-13 16:40:11.932724,0 days 00:00:02.384683,0.8901366262278844,11,49,70,3.1383164258356158,13.251613435447792,0.5202453390199053,0.14780039787292482,0.03327898979187012,0.7364388745962982,0.7926336917605113,0.7487271638215034,0.7910996612520669,0.7255166217430369,0.7915385266425972,0.7248596740380064,0.795515202918512,0.8009062013931156,0.7897114375699068,0.7441643323996265,0.7908790532954695,0.7508169934640523,0.7922388885219918,0.6933940242763772,0.7981857168802007,0.7300420168067228,0.790687533020737,0.7179038281979458,0.7919431465460309,0.7280578898225958,0.7945377509576014,0.01506309306690672,0.001365896201831648,0.026710283692290695,0.0024968930488508826,COMPLETE
277,277,0.7381651027219572,2022-09-13 16:40:11.936451,2022-09-13 16:40:14.225748,0 days 00:00:02.289297,0.886119468694491,11,49,70,3.135899918515819,13.375252930691843,0.5212457374425936,0.13697726726531984,0.03241620063781738,0.7381651027219572,0.7925798303495134,0.7587601078167117,0.7898648104683639,0.7234201856843365,0.7902351418468265,0.7248596740380064,0.795515202918512,0.7928416852640834,0.7882275776630969,0.7489495798319328,0.7892257462686567,0.7497665732959851,0.794777151301017,0.6912931839402428,0.7980212323339058,0.7268907563025211,0.7915037643640206,0.7336601307189543,0.7930528496896051,0.7312091503267975,0.7953748266411307,0.007138787641663262,0.000907152385932254,0.02540038719035833,0.0030871999806852436,COMPLETE
278,278,0.7363147308020388,2022-09-13 16:40:14.234151,2022-09-13 16:40:16.515704,0 days 00:00:02.281553,0.8918579508619252,11,49,70,2.976286391161944,13.270013251631019,0.5281257578846789,0.13879201412200928,0.03237636089324951,0.7363147308020388,0.7941088070903858,0.7328541479484876,0.793987791863031,0.7244684037136867,0.7941729575522622,0.7308277541083383,0.7955648641096716,0.8026814093460473,0.7893141480406289,0.7542016806722689,0.7966822414476291,0.7487161531279178,0.7932612930920617,0.6902427637721755,0.7966011342623167,0.7300420168067228,0.792786413617752,0.7189542483660131,0.7925261689340906,0.7301587301587302,0.7961910579844143,0.007412824589330269,0.0006517146809824432,0.02749899646520984,0.0021741525551369806,COMPLETE
