,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_n_estimators,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_mean_train_score,user_attrs_split0_test_score,user_attrs_split0_train_score,user_attrs_split1_test_score,user_attrs_split1_train_score,user_attrs_split2_test_score,user_attrs_split2_train_score,user_attrs_split3_test_score,user_attrs_split3_train_score,user_attrs_split4_test_score,user_attrs_split4_train_score,user_attrs_split5_test_score,user_attrs_split5_train_score,user_attrs_split6_test_score,user_attrs_split6_train_score,user_attrs_split7_test_score,user_attrs_split7_train_score,user_attrs_split8_test_score,user_attrs_split8_train_score,user_attrs_split9_test_score,user_attrs_split9_train_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,user_attrs_std_train_score,state
105,105,0.7280077094745384,2022-09-13 16:20:34.284780,2022-09-13 16:20:36.451683,0 days 00:00:02.166903,0.010996226161511836,90,0.17902328968048095,0.03506526947021484,0.7280077094745384,,0.7361485474693021,,0.7070979335130279,,0.7192973557854873,,0.7683269087712179,,0.7342436974789917,,0.7380952380952381,,0.6971288515406162,,0.7316760037348272,,0.7263071895424836,,0.7217553688141923,,0.00945052527591185,0.00336018729784554,0.018315538837970755,,COMPLETE
106,106,0.7249343194368436,2022-09-13 16:20:36.455012,2022-09-13 16:20:39.030642,0 days 00:00:02.575630,0.07593252459020536,100,0.21812357902526855,0.03643813133239746,0.7249343194368436,,0.7253668763102725,,0.726564839772387,,0.7118752958679921,,0.7767126530060188,,0.7420634920634921,,0.7210550887021475,,0.6896591970121382,,0.7088001867413632,,0.719421101774043,,0.7278244631185808,,0.010623768308457186,0.0021171932287163495,0.02169384615775709,,COMPLETE
107,107,0.7345218560136573,2022-09-13 16:20:39.034294,2022-09-13 16:20:41.241754,0 days 00:00:02.207460,0.05933318506551181,80,0.18306121826171876,0.034804034233093264,0.7345218560136573,,0.7428870919436957,,0.726564839772387,,0.7248596740380064,,0.784777169135051,,0.7510504201680672,,0.7295751633986928,,0.6854575163398693,,0.7331932773109244,,0.7410130718954249,,0.7258403361344539,,0.018943787586758586,0.002335932601530328,0.023614588622191318,,COMPLETE
108,108,0.733556466814764,2022-09-13 16:20:41.245015,2022-09-13 16:20:43.358581,0 days 00:00:02.113566,0.05370038841897893,80,0.17373366355895997,0.03467733860015869,0.733556466814764,,0.7397424378556454,,0.7213237496256364,,0.7227632379793061,,0.7928416852640834,,0.7489495798319328,,0.7316760037348272,,0.6802054154995332,,0.734827264239029,,0.736811391223156,,0.7264239028944911,,0.0051684692901680825,0.004119465125398099,0.026398935956010148,,COMPLETE
109,109,0.7273475082871453,2022-09-13 16:20:43.361935,2022-09-13 16:20:45.211514,0 days 00:00:01.849579,0.10664352816166364,60,0.14908192157745362,0.033117485046386716,0.7273475082871453,,0.7144354597184785,,0.7255166217430369,,0.7269561100967066,,0.7795360789883006,,0.736811391223156,,0.7279411764705883,,0.688608776844071,,0.7125350140056022,,0.7289915966386555,,0.7321428571428572,,0.010832870110372733,0.0024360697199590445,0.02174761703751344,,COMPLETE
110,110,0.705541589733885,2022-09-13 16:20:45.214870,2022-09-13 16:20:50.506241,0 days 00:00:05.291371,0.08281334524422354,250,0.48179571628570556,0.04414653778076172,0.705541589733885,,0.6903264450434261,,0.7126385145253069,,0.7051802258740786,,0.7192128220734428,,0.7144024276377217,,0.6952614379084967,,0.68265639589169,,0.7038982259570494,,0.6987628384687208,,0.733076563958917,,0.012824939182734425,0.0026274058994132524,0.014084229240058333,,COMPLETE
111,111,0.7340475437486823,2022-09-13 16:20:50.509636,2022-09-13 16:20:52.823342,0 days 00:00:02.313706,0.034976423902664665,90,0.19344429969787597,0.03385021686553955,0.7340475437486823,,0.7318059299191375,,0.7223719676549865,,0.7115540677622236,,0.7988097653344154,,0.7415966386554622,,0.7364612511671336,,0.6902427637721755,,0.734827264239029,,0.7447478991596639,,0.7280578898225958,,0.013090229254150845,0.0024051881574081798,0.02640852287932018,,COMPLETE
112,112,0.7337927562991112,2022-09-13 16:20:52.831524,2022-09-13 16:20:54.946626,0 days 00:00:02.115102,0.03973877590046525,80,0.1756516933441162,0.03321652412414551,0.7337927562991112,,0.7376460017969453,,0.7223719676549865,,0.7164739298032055,,0.7865523770879828,,0.7436974789915967,,0.7343604108309991,,0.6902427637721755,,0.7337768440709618,,0.7436974789915967,,0.729108309990663,,0.010737330827100903,0.0015270050251963904,0.02311682652422408,,COMPLETE
113,113,0.7331801213080078,2022-09-13 16:20:54.952525,2022-09-13 16:20:56.965626,0 days 00:00:02.013101,0.06544604134992126,70,0.16570086479187013,0.032805347442626955,0.7331801213080078,,0.7285115303983228,,0.7234201856843365,,0.7308277541083383,,0.783728951105701,,0.7484827264239029,,0.7264239028944911,,0.6902427637721755,,0.73109243697479,,0.7378618113912232,,0.7312091503267975,,0.005799422619643068,0.0009532275953682924,0.021980364344299893,,COMPLETE
114,114,0.7321852234503051,2022-09-13 16:20:56.971702,2022-09-13 16:20:59.227000,0 days 00:00:02.255298,0.030073182324240604,90,0.1881114959716797,0.03472156524658203,0.7321852234503051,,0.7286612758310871,,0.7171308775082359,,0.7164739298032055,,0.7914722391289646,,0.7426470588235294,,0.7333099906629319,,0.6839402427637722,,0.7327264239028946,,0.7505835667600373,,0.7249066293183941,,0.0071978874842413285,0.0036739290014283785,0.026136008960486335,,COMPLETE
115,115,0.7271774179341042,2022-09-13 16:20:59.232963,2022-09-13 16:21:01.411962,0 days 00:00:02.178999,0.09332812292460241,80,0.18049886226654052,0.034648013114929196,0.7271774179341042,,0.709643605870021,,0.7244684037136867,,0.7283255562318253,,0.7675999188476365,,0.7452147525676938,,0.7412464985994398,,0.6785714285714286,,0.7246732026143792,,0.7288748832866481,,0.723155929038282,,0.006594905598176639,0.0028476359554744255,0.02204817827963667,,COMPLETE
116,116,0.7233088356056563,2022-09-13 16:21:01.417819,2022-09-13 16:21:03.308112,0 days 00:00:01.890293,0.1404951227178309,60,0.15219299793243407,0.03429017066955566,0.7233088356056563,,0.7148846960167714,,0.7297094938604373,,0.7153411780618111,,0.7553425306012038,,0.7383286647992531,,0.7333099906629319,,0.6642156862745099,,0.7266573295985062,,0.7221055088702147,,0.7331932773109244,,0.011222235907580338,0.0025870049776605584,0.02264852533863112,,COMPLETE
117,117,0.7115875899964367,2022-09-13 16:21:03.316561,2022-09-13 16:21:06.985588,0 days 00:00:03.669027,0.11830703577481101,160,0.32518558502197265,0.03895583152770996,0.7115875899964367,,0.6961665169212339,,0.711141060197664,,0.7072766619327788,,0.7409041725840265,,0.7133520074696544,,0.7042483660130718,,0.6937441643323996,,0.709733893557423,,0.7125350140056022,,0.7267740429505136,,0.009118650921831018,0.0024259046353011906,0.013139187083797474,,COMPLETE
118,118,0.6921966220044521,2022-09-13 16:21:06.993825,2022-09-13 16:21:08.772707,0 days 00:00:01.778882,0.9430226836858767,70,0.14190075397491456,0.033245182037353514,0.6921966220044521,,0.6945193171608266,,0.7157831686133573,,0.7005815919388652,,0.686548995739501,,0.7105508870214753,,0.6734360410831,,0.6709850606909431,,0.7023809523809523,,0.6526610644257703,,0.7145191409897291,,0.016647565312232722,0.0030051212362840465,0.019919257072628427,,COMPLETE
119,119,0.7286300622906903,2022-09-13 16:21:08.781049,2022-09-13 16:21:10.698087,0 days 00:00:01.917038,0.011693735212481113,70,0.15478827953338622,0.034383320808410646,0.7286300622906903,,0.7413896376160527,,0.7093441150044923,,0.7252654358558193,,0.7662304727125178,,0.7427637721755369,,0.7349439775910365,,0.6897759103641457,,0.7285247432306255,,0.7273576097105509,,0.7207049486461251,,0.011013689101606886,0.0019534556335834706,0.019425694730325776,,COMPLETE
120,120,0.7305791468545217,2022-09-13 16:21:10.705037,2022-09-13 16:21:13.068247,0 days 00:00:02.363210,0.057106578299269684,90,0.19715659618377684,0.03642330169677734,0.7305791468545217,,0.7270140760706798,,0.7244684037136867,,0.7259078920673565,,0.7753432068709001,,0.7468487394957983,,0.7295751633986928,,0.6912931839402428,,0.7390289449112979,,0.72093837535014,,0.7253734827264239,,0.0062214141402863535,0.006496428455665186,0.020189674620639447,,COMPLETE
121,121,0.7334648578441317,2022-09-13 16:21:13.077361,2022-09-13 16:21:15.477586,0 days 00:00:02.400225,0.04241437860707747,80,0.19936106204986573,0.038193583488464355,0.7334648578441317,,0.7328541479484876,,0.7181790955375861,,0.721715019949956,,0.7876005951173328,,0.7389122315592904,,0.738562091503268,,0.69234360410831,,0.7337768440709618,,0.7436974789915967,,0.7270074696545286,,0.07556136630369285,0.013305583230824407,0.022794471149557485,,COMPLETE
122,122,0.7299583639501652,2022-09-13 16:21:15.484352,2022-09-13 16:21:17.668755,0 days 00:00:02.184403,0.07222598852804826,80,0.18004112243652343,0.0357774019241333,0.7299583639501652,,0.7222222222222222,,0.7255166217430369,,0.7269561100967066,,0.7805842970176506,,0.7510504201680672,,0.7327264239028946,,0.6844070961718021,,0.7114845938375349,,0.7389122315592904,,0.7257236227824464,,0.01126896045519251,0.004813762708147215,0.023703197120925147,,COMPLETE
123,123,0.7314642432343195,2022-09-13 16:21:17.676379,2022-09-13 16:21:19.273627,0 days 00:00:01.597248,0.033950158892499985,50,0.12356605529785156,0.03360364437103271,0.7314642432343195,,0.7392932015573525,,0.7070979335130279,,0.717200919726787,,0.7855041590586326,,0.7342436974789917,,0.7401960784313726,,0.6939775910364145,,0.738562091503268,,0.7305088702147525,,0.7280578898225958,,0.006945226269768666,0.005475121012810957,0.02308869717777852,,COMPLETE
124,124,0.7341481814880547,2022-09-13 16:21:19.280635,2022-09-13 16:21:21.350680,0 days 00:00:02.070045,0.09215901687655187,70,0.16575174331665038,0.03870501518249512,0.7341481814880547,,0.7301587301587302,,0.726564839772387,,0.7360688442550889,,0.784777169135051,,0.7579365079365079,,0.7391456582633054,,0.6875583566760037,,0.7125350140056022,,0.7357609710550888,,0.7309757236227825,,0.01142836317180423,0.008844507098351695,0.02425215813527523,,COMPLETE
125,125,0.7289064022849959,2022-09-13 16:21:21.358093,2022-09-13 16:21:23.490745,0 days 00:00:02.132652,0.09291308075100743,70,0.17454903125762938,0.0356705904006958,0.7289064022849959,,0.7301587301587302,,0.7255166217430369,,0.7269561100967066,,0.7879218232231013,,0.7342436974789917,,0.7359943977591037,,0.6865079365079365,,0.7155695611577964,,0.7230392156862745,,0.723155929038282,,0.013541828855869235,0.0022826534808448795,0.023709495856770766,,COMPLETE
126,126,0.7318702323696773,2022-09-13 16:21:23.500316,2022-09-13 16:21:25.403661,0 days 00:00:01.903345,0.11486164137358795,60,0.1526716947555542,0.03498296737670899,0.7318702323696773,,0.7222222222222222,,0.7165318957771788,,0.7209880300263745,,0.784777169135051,,0.7494164332399627,,0.7571195144724556,,0.688608776844071,,0.7379785247432307,,0.7200046685340803,,0.7210550887021475,,0.009169468101198529,0.0034128188537270823,0.025214944128934456,,COMPLETE
127,127,0.7313525948013614,2022-09-13 16:21:25.412469,2022-09-13 16:21:27.423852,0 days 00:00:02.011383,0.07052495151332587,70,0.1624368906021118,0.03590512275695801,0.7313525948013614,,0.7407906558849955,,0.7234201856843365,,0.7318759721376885,,0.7844559410292825,,0.7363445378151261,,0.73062558356676,,0.6812558356676004,,0.7125350140056022,,0.7447478991596639,,0.7274743230625583,,0.007167377694560323,0.004944344496477287,0.02460883835025004,,COMPLETE
128,128,0.7226776742346359,2022-09-13 16:21:27.431486,2022-09-13 16:21:29.362038,0 days 00:00:01.930552,0.1934350484928856,60,0.15445971488952637,0.03596699237823486,0.7226776742346359,,0.7180293501048218,,0.7312069481880803,,0.7129235138973422,,0.7360688442550889,,0.7203548085901027,,0.7375116713352008,,0.673202614379085,,0.7225723622782446,,0.73109243697479,,0.7438141923436041,,0.007013859354042159,0.005158537371855186,0.01886695246359485,,COMPLETE
129,129,0.7150727799742336,2022-09-13 16:21:29.372494,2022-09-13 16:21:33.691758,0 days 00:00:04.319264,0.16064838497271547,90,0.386883807182312,0.04150156974792481,0.7150727799742336,,0.7132374962563641,,0.7094938604372567,,0.7121965239737607,,0.7507438966659904,,0.7013305322128851,,0.7247899159663866,,0.6842903828197946,,0.7107843137254902,,0.7155695611577964,,0.7282913165266106,,0.4279467866135113,0.011878717895192506,0.01655110131392381,,COMPLETE
130,130,0.7306776108698704,2022-09-13 16:21:33.700779,2022-09-13 16:21:35.328705,0 days 00:00:01.627926,0.05636339539447636,50,0.1264271020889282,0.033899974822998044,0.7306776108698704,,0.7238694219826296,,0.7181790955375861,,0.7133292757151553,,0.7865523770879828,,0.7378618113912232,,0.7285247432306255,,0.6870915032679739,,0.7327264239028946,,0.7484827264239029,,0.7301587301587302,,0.006503001892659254,0.0031974747229403916,0.024296098283512688,,COMPLETE
131,131,0.7310313027625334,2022-09-13 16:21:35.337155,2022-09-13 16:21:37.428128,0 days 00:00:02.090973,0.024952493341228944,80,0.17152259349822999,0.03508434295654297,0.7310313027625334,,0.7434860736747528,,0.7160826594788858,,0.7101846216271048,,0.7925204571583148,,0.7315592903828197,,0.7333099906629319,,0.6860410830999066,,0.7337768440709618,,0.7363445378151261,,0.7270074696545286,,0.009245088786808454,0.003862842791523021,0.025837248747913447,,COMPLETE
132,132,0.7315959027149103,2022-09-13 16:21:37.436661,2022-09-13 16:21:39.572822,0 days 00:00:02.136161,0.046175844427081864,80,0.1756373882293701,0.035347580909729004,0.7315959027149103,,0.7328541479484876,,0.7202755315962863,,0.721715019949956,,0.7928416852640834,,0.7410130718954249,,0.7316760037348272,,0.6912931839402428,,0.715219421101774,,0.7457983193277311,,0.7232726423902894,,0.009393083783369414,0.003176610748801054,0.02496113937680981,,COMPLETE
133,133,0.7341607336787425,2022-09-13 16:21:39.577261,2022-09-13 16:21:41.593485,0 days 00:00:02.016224,0.08056756340326779,70,0.1653582811355591,0.03308203220367432,0.7341607336787425,,0.7380952380952381,,0.7223719676549865,,0.7374382903902077,,0.7834077229999323,,0.7478991596638656,,0.7327264239028946,,0.688608776844071,,0.7167366946778712,,0.7389122315592904,,0.7354108309990663,,0.008661632915390767,0.000964016533028069,0.022768361029369546,,COMPLETE
134,134,0.7311853956433456,2022-09-13 16:21:41.596856,2022-09-13 16:21:43.611276,0 days 00:00:02.014420,0.08611893924962852,70,0.16567468643188477,0.03292996883392334,0.7311853956433456,,0.72911051212938,,0.7244684037136867,,0.7178433759383243,,0.7844559410292825,,0.7420634920634921,,0.7358776844070962,,0.688608776844071,,0.7156862745098038,,0.7436974789915967,,0.7300420168067228,,0.008248693762126518,0.0009742013858638921,0.023273128157686413,,COMPLETE
135,135,0.6906333024181472,2022-09-13 16:21:43.618090,2022-09-13 16:21:45.488990,0 days 00:00:01.870900,0.63192371706777,60,0.14975998401641846,0.03462893962860107,0.6906333024181472,,0.6606768493560946,,0.7005091344713986,,0.7205822682085616,,0.7114695340501792,,0.6795051353874884,,0.6756535947712419,,0.6730859010270775,,0.7007469654528478,,0.6823062558356676,,0.701797385620915,,0.007899339549211688,0.004066695550350819,0.018106385382220768,,COMPLETE
136,136,0.7288455095976308,2022-09-13 16:21:45.497211,2022-09-13 16:21:47.553903,0 days 00:00:02.056692,0.11009302282540635,70,0.16933920383453369,0.03374102115631104,0.7288455095976308,,0.7217729859239294,,0.7286612758310871,,0.7150199499560425,,0.7634070467302361,,0.7441643323996265,,0.7507002801120448,,0.6896591970121382,,0.7300420168067228,,0.7161531279178338,,0.7288748832866481,,0.009359257644134984,0.002235686982012917,0.019611460799523875,,COMPLETE
137,137,0.7274335266669054,2022-09-13 16:21:47.562233,2022-09-13 16:21:50.200329,0 days 00:00:02.638096,0.07205675718945007,90,0.19664533138275148,0.06453306674957275,0.7274335266669054,,0.7301587301587302,,0.7196765498652291,,0.7139717319266923,,0.769375126800568,,0.7542016806722689,,0.7247899159663866,,0.6854575163398693,,0.7135854341736694,,0.7378618113912232,,0.7252567693744164,,0.004942210425966204,0.088870395731179,0.021905890559944224,,COMPLETE
138,138,0.7221407928154016,2022-09-13 16:21:50.209595,2022-09-13 16:21:52.139118,0 days 00:00:01.929523,0.13810060667752094,60,0.15424032211303712,0.03609445095062256,0.7221407928154016,,0.7253668763102725,,0.7286612758310871,,0.7027625617096098,,0.7493744505308717,,0.7420634920634921,,0.7190709617180205,,0.6928104575163399,,0.7197712418300654,,0.715219421101774,,0.7263071895424836,,0.01305109922338607,0.006649778583678772,0.01583539599705683,,COMPLETE
139,139,0.7313018887814813,2022-09-13 16:21:52.147834,2022-09-13 16:21:54.382139,0 days 00:00:02.234305,0.09560029098838202,80,0.18537096977233886,0.03547613620758057,0.7313018887814813,,0.7165318957771788,,0.726564839772387,,0.7259078920673565,,0.7879218232231013,,0.7351774042950514,,0.7401960784313726,,0.688608776844071,,0.7252567693744164,,0.7289915966386555,,0.7378618113912232,,0.011075685552926193,0.0027222698803649453,0.023403516922437383,,COMPLETE
140,140,0.7242398217148495,2022-09-13 17:03:21.817933,2022-09-13 17:03:25.972161,0 days 00:00:04.154228,0.010437731327363628,70,0.31337120532989504,0.03828184604644776,0.7242398217148495,0.7661616787730113,0.7403414195867026,0.7653938331774803,0.7103923330338424,0.7678286484556108,0.7161527016974369,0.7693851738471391,0.7571177385541354,0.7603157215379556,0.72093837535014,0.7673497143706247,0.7338935574229692,0.7606283433496235,0.6824229691876751,0.7718663320565315,0.7230392156862745,0.768303394531766,0.7415966386554622,0.761669322084269,0.7165032679738562,0.7688763043191125,0.3284601426805767,0.013652145291002421,0.019526063228665225,0.0038032120202288714,COMPLETE
141,141,0.7340400848917372,2022-09-13 17:03:25.975614,2022-09-13 17:03:28.713418,0 days 00:00:02.737804,0.0359235587027105,80,0.1784045934677124,0.034462261199951175,0.7340400848917372,0.7770553261881064,0.7376460017969453,0.7786068604197501,0.7181790955375861,0.7779275067037411,0.7245384459322377,0.776216781608627,0.7855041590586326,0.7698990950535805,0.7447478991596639,0.7760139430062079,0.7535014005602241,0.7768116001849161,0.6776377217553688,0.782889685972791,0.7279411764705883,0.7787104989433364,0.7394957983193278,0.7731529025227843,0.7312091503267975,0.7803243874653282,0.009972373937862824,0.004251457567966017,0.02598655043969542,0.003448502033161892,COMPLETE
142,142,0.7364300376267366,2022-09-13 17:03:28.721994,2022-09-13 17:03:31.242441,0 days 00:00:02.520447,0.05630503907046074,70,0.1634315013885498,0.032398533821105954,0.7364300376267366,0.78336659546906,0.7535190176699611,0.785480904401246,0.7202755315962863,0.7862011308111991,0.7196185838912559,0.7837158275367802,0.7876005951173328,0.7782988425027262,0.7521008403361344,0.7809530197464007,0.7545518207282913,0.7813800191520275,0.6902427637721755,0.7869083096684718,0.7337768440709618,0.7844658070268129,0.7288748832866481,0.7767884856690002,0.7237394957983193,0.7894736081759345,0.006907324837136564,0.002276522832908012,0.025271444806545706,0.003773591757549477,COMPLETE
143,143,0.7351349882618903,2022-09-13 17:03:31.249622,2022-09-13 17:03:33.806942,0 days 00:00:02.557320,0.05729233899289427,70,0.16710546016693115,0.03157639503479004,0.7351349882618903,0.783810064974338,0.752470799640611,0.7858993334448043,0.7213237496256364,0.7852680773938909,0.7287313180496382,0.7838324592139436,0.789697031176033,0.7782318720167225,0.7468487394957983,0.7829561402060494,0.7466153127917834,0.786504424778761,0.6902427637721755,0.785021793686435,0.7226890756302521,0.7833955223880598,0.7267740429505136,0.7783730682868841,0.7259570494864613,0.7886179583278299,0.012472936607387254,0.0005281193472372566,0.02470357572254346,0.0031609056756362643,COMPLETE
144,144,0.7081806327724841,2022-09-13 17:03:33.810201,2022-09-13 17:03:36.420564,0 days 00:00:02.610363,0.3828678602000961,70,0.16803975105285646,0.032749056816101074,0.7081806327724841,0.8458156727007105,0.6982629529799341,0.8475264795192711,0.7048517520215634,0.8447333056720152,0.7192128220734428,0.8420429995854011,0.7146141881382295,0.8419067919200212,0.7096171802054155,0.8459958228767666,0.6898926237161531,0.8499147652225598,0.6889589169000934,0.8497271661603487,0.7166199813258637,0.847341005151235,0.7088001867413632,0.8463602892616563,0.7309757236227825,0.8426081016378285,0.00840499288741306,0.0022981419930695438,0.012528980715873383,0.0028045916427848283,COMPLETE
145,145,0.7331616233427841,2022-09-13 17:03:36.423898,2022-09-13 17:03:38.759898,0 days 00:00:02.336000,0.05985066046066097,60,0.14660561084747314,0.03207528591156006,0.7331616233427841,0.7813088977211342,0.7376460017969453,0.7806581329435978,0.7192273135669363,0.7802805765939835,0.7266348819909381,0.7805991241496809,0.783728951105701,0.7766291137393764,0.7478991596638656,0.7801846684718003,0.7455648926237162,0.7835205884295338,0.6818394024276377,0.7869438069607714,0.7337768440709618,0.7832518821820103,0.7347105508870215,0.7769529702152952,0.7205882352941176,0.7840681135252938,0.011262181046743792,0.0019410939808822071,0.02445363329700356,0.0030357096371978515,COMPLETE
146,146,0.7308298070699165,2022-09-13 17:03:38.764996,2022-09-13 17:03:41.353720,0 days 00:00:02.588724,0.08046539705202344,70,0.16363370418548584,0.03233485221862793,0.7308298070699165,0.79311568568271,0.7213237496256364,0.796580111512269,0.7234201856843365,0.7893020884295183,0.7248596740380064,0.7941479746888654,0.7914722391289646,0.7902645107527813,0.7489495798319328,0.7955640767401928,0.7529178338001867,0.7910519994056266,0.6854575163398693,0.7975818501518954,0.7141690009337068,0.7922033912296922,0.7267740429505136,0.7887655197464007,0.7189542483660131,0.7956953341698587,0.004888511764743146,0.0015486509511240495,0.026773731726775007,0.003038938062176158,COMPLETE
147,147,0.7300950599351121,2022-09-13 17:03:41.359461,2022-09-13 17:03:44.040508,0 days 00:00:02.681047,0.12741791456564835,70,0.1729567289352417,0.034499192237854005,0.7300950599351121,0.8105892539234496,0.7117400419287212,0.8154804296174274,0.7228212039532794,0.8111386348107368,0.7209880300263745,0.81156297986929,0.7809055251234192,0.8051933654297114,0.7521008403361344,0.8072955190859861,0.7401960784313726,0.8116724177783647,0.6907096171802054,0.8129612584202879,0.733076563958917,0.8091589205521067,0.7221055088702147,0.8110060180293224,0.7263071895424836,0.8104229956412627,0.006565543309340778,0.0036327558894448087,0.02297612964483781,0.002723686839961376,COMPLETE
148,148,0.7165224194770219,2022-09-13 17:03:44.043859,2022-09-13 17:03:48.344569,0 days 00:00:04.300710,0.10323126825611735,140,0.30035326480865476,0.035542535781860354,0.7165224194770219,0.8287436826209233,0.6877807726864331,0.8335860008958964,0.7207247678945792,0.8265327776298379,0.7181646040440928,0.8309953421511826,0.726229120173125,0.8253774456591174,0.7281746031746031,0.8273036091665567,0.7205882352941176,0.8296171245542201,0.6853408029878618,0.8308017434949149,0.7225723622782446,0.8282032178708228,0.719421101774043,0.8255483506141856,0.7362278244631186,0.8294712141725004,0.006724571089900371,0.0006285728732970325,0.015806844731617257,0.0025068216319230176,COMPLETE
149,149,0.7004598776008679,2022-09-13 17:03:48.352524,2022-09-13 17:03:50.716726,0 days 00:00:02.364202,0.5391365919425641,60,0.14733049869537354,0.032691669464111325,0.7004598776008679,0.8491302258928497,0.672806229410003,0.8519993559454287,0.720125786163522,0.8497003701249507,0.7325184283492256,0.8489761964225808,0.6893724217217827,0.8508227272689807,0.7196545284780579,0.8480947034737816,0.6898926237161531,0.8424250429269581,0.6741363211951448,0.8528963313961168,0.7038982259570494,0.8496939390437195,0.6918767507002801,0.8485155114912164,0.7103174603174602,0.8481780808347643,0.007764574033456756,0.004469042640476899,0.01912550630557401,0.0027067105527155367,COMPLETE
150,150,0.7327885242147173,2022-09-13 17:03:50.724935,2022-09-13 17:03:52.789544,0 days 00:00:02.064609,0.05314379294152425,50,0.12645151615142822,0.03090658187866211,0.7327885242147173,0.775999526509274,0.7365977837675951,0.775718729808786,0.7160826594788858,0.7779479430507131,0.7063129776154731,0.7747005698055012,0.7795360789883006,0.7688494099591089,0.7384453781512605,0.7762679963016774,0.7603874883286648,0.7757142798177254,0.6839402427637722,0.7790687739400344,0.7337768440709618,0.7778734232598071,0.7426470588235294,0.7734339915466913,0.7301587301587302,0.7804201476026945,0.007247548290758084,0.0014335225371616244,0.025426021188602044,0.003096703085999184,COMPLETE
151,151,0.7308315687808904,2022-09-13 17:03:52.796977,2022-09-13 17:03:55.397930,0 days 00:00:02.600953,0.028152017895989194,80,0.1701969861984253,0.0327662467956543,0.7308315687808904,0.7748618271820136,0.7386942198262954,0.7756020981316225,0.7160826594788858,0.7758281365147978,0.7263136538851693,0.7727848017797252,0.7795360789883006,0.7661992332806636,0.7315592903828197,0.7741753070928543,0.7572362278244631,0.7757351241579712,0.6676003734827265,0.7793707073041871,0.7247899159663866,0.7781962009642055,0.7394957983193278,0.7722200667018888,0.7270074696545286,0.7785065958922204,0.005559170705067884,0.0034818188127589324,0.027375182756896845,0.0036576162418808394,COMPLETE
152,152,0.7329863615155943,2022-09-13 17:03:55.404877,2022-09-13 17:03:58.191372,0 days 00:00:02.786495,0.07421299850052987,80,0.18289732933044434,0.033773946762084964,0.7329863615155943,0.7963520574399944,0.7133872416891285,0.8017527780014078,0.7244684037136867,0.7941729575522622,0.737117062284439,0.795964420332322,0.7907452492053831,0.7920613804080213,0.7420634920634921,0.7979170106326774,0.7518674136321195,0.7998328325188218,0.6865079365079365,0.7941107515519746,0.7379785247432307,0.7976088858803329,0.7267740429505136,0.7910497292299564,0.7189542483660131,0.7990498282921674,0.006254102144002839,0.004230812869367279,0.025825143007119376,0.0033020755033421347,COMPLETE
153,153,0.7324144376760645,2022-09-13 17:03:58.196822,2022-09-13 17:04:00.787981,0 days 00:00:02.591159,0.05382474884292242,70,0.16507062911987305,0.03432800769805908,0.7324144376760645,0.7817447250127446,0.7401916741539383,0.781400034267006,0.7181790955375861,0.7819819540863404,0.7175221478325556,0.7816661185389966,0.7844559410292825,0.7758322679874483,0.7468487394957983,0.7803012729494122,0.7545518207282913,0.7810989301281205,0.6881419234360411,0.7857214205521067,0.7247899159663866,0.7823939621582354,0.7257236227824464,0.7776255613525294,0.7237394957983193,0.7894257281072514,0.009840802483640596,0.0035796297148106234,0.024555756977661925,0.003603331172272699,COMPLETE
154,154,0.7402939670491853,2022-09-13 17:04:00.795232,2022-09-13 17:04:03.232092,0 days 00:00:02.436860,0.08745022009149095,60,0.1518465280532837,0.03313465118408203,0.7402939670491853,0.7908133842199518,0.7461814914645104,0.7932939882047185,0.7223719676549865,0.7888355617208642,0.7413099344018395,0.7891952496700931,0.794616893217015,0.7900312473984542,0.7510504201680672,0.7909269333641527,0.7587535014005602,0.7917245905428609,0.6912931839402428,0.7941794759609034,0.7379785247432307,0.7903647553163387,0.7299253034547153,0.787160092788271,0.7294584500466853,0.7924219472328622,0.008750551611367544,0.0032386681862088857,0.02528969123398056,0.0020397137181511517,COMPLETE
155,155,0.7308538387966264,2022-09-13 17:04:03.235497,2022-09-13 17:04:05.678670,0 days 00:00:02.443173,0.0903697476086348,60,0.15283148288726806,0.03473727703094483,0.7308538387966264,0.7926999302386154,0.7213237496256364,0.7926903934719289,0.7244684037136867,0.7937064308436083,0.7238114560086563,0.7943315768520327,0.8016331913166971,0.7899146157212906,0.7345938375350141,0.7914536141196671,0.7508169934640523,0.7920535596354511,0.6860410830999066,0.7944481822084268,0.7258403361344539,0.792786413617752,0.7210550887021475,0.7892195548804649,0.7189542483660131,0.7963949610355303,0.006415941222825884,0.004195196414791728,0.028061285523020493,0.00205510609027463,COMPLETE
